Timestamp;Pressure (hPa);Temperature (°C);Humidity (%);Bme280 Altitude (m);Speed (m/s);Relative Vertical Acceleration (m/s^2);Absolute Acceleration X (m/s^2);Absolute Acceleration Y (m/s^2);Absolute Acceleration Z (m/s^2);Rate of Rotation X (°/s);Rate of Rotation Y (°/s);Rate of Rotation Z (°/s);Rotation X (°);Rotation Y (°);Motor Rotation (°);Luminance at 0° (lux);Luminance at 120° (lux);Luminance at 240° (lux);Calculated Light Angle (°);Solar Panel Voltage (V);Gps Lat (°);Gps Lon (°);Gps Altitude (m);Errors;Status
12632;955,45;21,01;0,25;492,72;-2,46;-0,004;2,0566192260742184;6,0884548217773435;-9,064447485351561;30,039572519083972;-1,0157786259541985;-0,1410305343511451;33,23;-10,67;;;;;;;None;None;None;7;ascending
13133;955,37;20,95;0,25;493,42;1,4;0,008;2,003946789550781;6,062118603515625;-9,095572106933593;30,161709923664123;-0,8478396946564886;-0,5685114503816795;33,06;-10,39;;;;;;;None;None;None;7;descending
13637;955,38;20,96;0,25;493,33;-0,18;-0,003;1,9105729248046874;5,9783215454101555;-9,126696728515624;40,43511450381679;0,5190839694656488;0,9923664122137404;32,67;-9,93;0;3,3333;0,0;0,0;None;None;None;None;None;7;descending
14138;955,38;20,96;0,25;493,33;0,0;0,0;2,0877438476562498;6,1267620483398435;-8,997409838867187;40,06106870229008;0,8320610687022901;0,916030534351145;33,56;-10,86;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
14640;955,41;20,96;0,25;493,07;-0,52;-0,001;1,9488801513671874;6,086060620117187;-9,162609753417968;40,213740458015266;0,8015267175572519;0,46564885496183206;33,01;-10,05;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
15141;955,22;20,82;0,25;494,73;3,31;0,008;2,1404162841796874;6,100425830078125;-9,13627353515625;40,48091603053435;0,8244274809160306;0,46564885496183206;33,03;-11,03;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
15642;955,14;20,76;0,25;495,43;1,4;-0,004;2,0159177978515626;5,987898352050781;-9,320627062988281;39,87022900763359;0,9465648854961832;0,8244274809160306;32,13;-10,31;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
16143;955,23;20,81;0,25;494,64;-1,58;-0,006;2,0183119995117185;6,241683728027343;-9,133879333496093;40,01526717557252;0,6793893129770993;0,9694656488549618;33,71;-10,34;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
16644;955,28;20,85;0,25;494,21;-0,86;0,001;2,0638018310546875;6,076483813476562;-9,172186560058593;39,770992366412216;0,3435114503816794;0,9007633587786259;32,88;-10,62;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
17145;955,28;20,85;0,25;494,21;0,0;0,002;2,138022082519531;6,030993981933594;-9,141061938476563;39,85496183206107;0,5038167938931297;0,9007633587786259;32,72;-11,05;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
17646;955,32;20,87;0,25;493,86;-0,7;-0,001;1,9393033447265624;5,992686755371094;-9,0788126953125;40,14503816793893;0,9923664122137404;0,8396946564885496;32,84;-10,11;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
18147;955,15;20,75;0,25;495,34;2,95;0,007;2,1356278808593747;6,040570788574218;-9,294290844726563;39,48091603053435;0,4732824427480916;0,7862595419847328;32,35;-10,91;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
18648;955,22;20,81;0,25;494,73;-1,22;-0,008;2,068590234375;6,059724401855468;-9,081206896972656;40,20610687022901;0,8778625954198473;0,6717557251908397;33,05;-10,73;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
19149;955,28;20,85;0,25;494,21;-1,04;0,0;2,0470424194335934;5,992686755371094;-9,13627353515625;40,44274809160305;0,8473282442748091;0,7480916030534351;32,62;-10,61;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
19650;955,32;20,88;0,25;493,86;-0,7;0,001;2,185906115722656;6,076483813476562;-9,179369165039063;39,847328244274806;0,6030534351145038;0,8854961832061069;32,78;-11,23;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
20151;955,32;20,88;0,25;493,86;0,0;0,001;1,8722656982421875;6,093243225097656;-9,131485131835937;40,083969465648856;0,5038167938931297;1,0;33,17;-9,68;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
20652;955,32;20,87;0,25;493,86;0,0;0,0;1,924938134765625;6,081272216796875;-9,172186560058593;40,0;0,6183206106870229;0,816793893129771;32,98;-9,92;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
21153;955,15;20,75;0,25;495,34;2,95;0,006;2,001552587890625;5,9950809570312495;-9,02135185546875;40,05343511450382;0,9007633587786259;0,7633587786259542;32,97;-10,47;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
21654;955,22;20,81;0,25;494,73;-1,22;-0,008;1,9632453613281249;6,064512805175781;-9,131485131835937;40,038167938931295;0,7251908396946565;0,6793893129770993;33,0;-10,15;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
22155;955,28;20,85;0,25;494,21;-1,04;0,0;2,185906115722656;6,0884548217773435;-9,179369165039063;40,12977099236641;0,5190839694656488;0,8854961832061069;32,83;-11,22;0;3,3333;0,0;0,0;None;0,606;None;None;None;7;descending
22656;955,28;20,85;0,25;494,21;0,0;0,002;2,003946789550781;6,050147595214844;-9,126696728515624;40,038167938931295;0,7480916030534351;0,816793893129771;32,92;-10,37;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
23156;955,33;20,87;0,25;493,77;-0,88;-0,002;2,0877438476562498;6,157886669921875;-9,083601098632812;40,458015267175576;0,6335877862595419;0,9465648854961832;33,45;-10,77;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
23657;955,12;20,73;0,25;495,61;3,67;0,009;2,0877438476562498;6,021417175292968;-9,062053283691405;40,29770992366412;1,3587786259541985;0,9694656488549618;32,92;-10,86;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
24157;954,97;20,63;0,25;496,92;2,62;-0,002;2,195482922363281;6,074089611816406;-9,270348828125;39,74045801526717;0,20610687022900764;0,4122137404580153;32,52;-11,2;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
24658;955,09;20,71;0,25;495,87;-2,1;-0,009;2,042254016113281;6,160280871582031;-9,04050546875;40,30534351145038;1,3511450381679388;0,8625954198473282;33,61;-10,57;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
25159;955,18;20,77;0,25;495,08;-1,58;0,001;2,114080065917969;6,229712719726562;-9,138667736816405;40,63358778625954;0,5801526717557252;1,0076335877862594;33,59;-10,82;0;3,3333;0,0;3,3333;None;0,605;None;None;None;7;descending
25660;955,18;20,77;0,25;495,08;0,0;0,003;2,0542250244140625;6,279990954589843;-9,069235888671875;40,74045801526717;0,10687022900763359;0,9465648854961832;34,03;-10,55;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
26161;955,25;20,81;0,25;494,47;-1,22;-0,002;2,1212626708984375;6,256048937988281;-9,121908325195312;40,06106870229008;1,16793893129771;0,48091603053435117;33,74;-10,86;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
26662;955,09;20,7;0,25;495,87;2,79;0,008;2,0829554443359375;6,110002636718749;-9,045293872070312;40,38167938931298;0,7709923664122137;0,48091603053435117;33,36;-10,8;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
27163;955,1;20,7;0,25;495,78;-0,18;-0,006;2,1021090576171875;6,112396838378906;-9,030928662109375;40,2442748091603;0,3053435114503817;1,1374045801526718;33,39;-10,91;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
27665;955,19;20,76;0,25;494,99;-1,57;-0,003;1,915361328125;6,136338854980468;-8,9255837890625;40,06106870229008;0,7175572519083969;0,6793893129770993;33,91;-10,03;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
28166;955,27;20,81;0,25;494,3;-1,38;0,0;2,061407629394531;6,234501123046875;-9,117119921875;39,603053435114504;0,22900763358778625;0,4961832061068702;33,7;-10,57;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
28668;955,27;20,81;0,25;494,3;0,0;0,003;2,0733786376953125;6,138733056640625;-9,014169250488282;40,02290076335878;0,7786259541984732;0,4580152671755725;33,57;-10,76;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
29169;955,31;20,84;0,25;493,95;-0,7;-0,001;2,020706201171875;5,990292553710937;-9,145850341796875;40,17557251908397;0,5038167938931297;0,5343511450381679;32,6;-10,47;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
29670;955,14;20,72;0,25;495,43;2,95;0,007;2,1212626708984375;6,1650692749023435;-9,006986645507812;44,55725190839695;-0,03816793893129771;1,2671755725190839;33,67;-11,0;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
30171;955,22;20,77;0,25;494,73;-1,4;-0,009;2,2266075439453124;6,143521459960938;-9,04050546875;40,7557251908397;0,42748091603053434;0,46564885496183206;33,42;-11,51;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
30672;955,27;20,81;0,25;494,3;-0,86;0,001;2,7916391357421872;7,7979148071289055;-12,533645690917968;-63,81679389312977;-55,81679389312977;-21,091603053435115;31,27;-10,71;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
31173;955,32;20,84;0,25;493,86;-0,88;-0,0;2,003946789550781;6,337451794433593;-9,437942944335937;38,57251908396947;-1,0;-0,6793893129770993;33,3;-10,0;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
31674;955,32;20,84;0,25;493,86;0,0;0,002;2,051830822753906;6,0525417968749995;-9,303867651367186;40,778625954198475;0,7022900763358778;0,732824427480916;32,43;-10,47;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
32175;955,34;20,86;0,25;493,68;-0,36;-0,001;1,9943699829101562;6,069301208496094;-8,975862023925782;39,717557251908396;0,7557251908396947;0,6412213740458015;33,43;-10,43;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
32676;955,17;20,74;0,25;495,17;2,97;0,007;2,1068974609374997;6,1267620483398435;-9,133879333496093;40,083969465648856;0,816793893129771;0,5877862595419847;33,17;-10,84;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
33177;955,24;20,79;0,25;494,56;-1,22;-0,008;1,9895815795898437;6,054935998535156;-9,179369165039063;39,7557251908397;0,549618320610687;0,7404580152671756;32,81;-10,26;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
33678;955,28;20,83;0,25;494,21;-0,7;0,001;1,9680337646484374;6,110002636718749;-9,172186560058593;40,29007633587786;-1,9389312977099236;0,5648854961832062;33,08;-10,12;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
34179;955,28;20,83;0,25;494,21;0,0;0,001;2,3535002319335936;6,251260534667968;-8,971073620605468;44,74809160305343;4,33587786259542;0,8015267175572519;33,98;-12,15;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
34680;955,33;20,86;0,25;493,77;-0,88;-0,002;2,0159177978515626;5,942408520507812;-9,117119921875;42,94656488549618;0,5954198473282443;1,702290076335878;32,47;-10,49;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
35181;955,16;20,73;0,25;495,26;2,97;0,008;1,9584569580078124;6,045359191894531;-8,923189587402343;39,9236641221374;1,282442748091603;1,4045801526717556;33,49;-10,3;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
35683;955,02;20,65;0,25;496,48;2,43;-0,001;2,1356278808593747;6,050147595214844;-9,169792358398437;41,847328244274806;0,6717557251908397;0,3969465648854962;32,72;-11,0;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
36184;955,13;20,72;0,25;495,52;-1,92;-0,009;2,0661960327148434;5,963956335449218;-9,236830004882812;39,30534351145038;0,7480916030534351;0,7633587786259542;32,22;-10,64;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
