Timestamp;Pressure (hPa);Temperature (°C);Humidity (%);Bme280 Altitude (m);Speed (m/s);Relative Vertical Acceleration (m/s^2);Absolute Acceleration X (m/s^2);Absolute Acceleration Y (m/s^2);Absolute Acceleration Z (m/s^2);Rate of Rotation X (°/s);Rate of Rotation Y (°/s);Rate of Rotation Z (°/s);Rotation X (°);Rotation Y (°);Motor Rotation (°);Luminance at 0° (lux);Luminance at 120° (lux);Luminance at 240° (lux);Calculated Light Angle (°);Solar Panel Voltage (V);Gps Lat (°);Gps Lon (°);Gps Altitude (m);Errors;Status
1185154;976,17;32,27;0,23;313,39;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
1186167;976,13;32,25;0,23;313,73;;;;;7,963114722;;;;;;;;;;;;0;0;None;;ground_level
1187177;976,22;32,32;0,23;312,96;;;;;7,558494641;;;;;;;;;;;;0;0;None;;ground_level
1188200;976,35;32,4;0,23;311,84;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
1189209;976,23;32,33;0,23;312,87;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
1190219;976,3;32,39;0,23;312,27;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
1191232;976,38;32,45;0,23;311,58;;;;;8,269572534;;;;;;;;;;;;0;0;None;;ground_level
1192242;976,25;32,36;0,23;312,7;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1193252;976,31;32,41;0,23;312,18;;;;;8,374917407;;;;;;;;;;;;0;0;None;;ground_level
1194263;976,39;32,47;0,23;311,5;;;;;8,259995728;;;;;;;;;;;;0;0;None;;ground_level
1195272;976,25;32,38;0,23;312,7;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1196286;976,37;32,46;0,23;311,67;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1197295;976,4;32,49;0,23;311,41;;;;;8,382100012;;;;;;;;;;;;0;0;None;;ground_level
1198305;976,26;32,39;0,23;312,61;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
1199315;976,37;32,47;0,23;311,67;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1200324;976,4;32,5;0,23;311,41;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
1201337;976,27;32,4;0,23;312,53;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1202347;976,22;32,38;0,23;312,96;;;;;8,42280144;;;;;;;;;;;;0;0;None;;ground_level
1203357;976,29;32,43;0,23;312,36;;;;;8,384494214;;;;;;;;;;;;0;0;None;;ground_level
1204366;976,23;32,39;0,23;312,87;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1205376;976,16;32,36;0,23;313,47;;;;;8,262389929;;;;;;;;;;;;0;0;None;;ground_level
1206389;976,25;32,42;0,23;312,7;;;;;8,262389929;;;;;;;;;;;;0;0;None;;ground_level
1207399;976,37;32,5;0,23;311,67;;;;;8,240842114;;;;;;;;;;;;0;0;None;;ground_level
1208408;976,25;32,42;0,23;312,7;;;;;8,468291272;;;;;;;;;;;;0;0;None;;ground_level
1209418;976,3;32,47;0,23;312,27;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
1210427;976,38;32,53;0,23;311,58;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1211441;976,23;32,43;0,23;312,87;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1212450;976,29;32,48;0,23;312,36;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1213460;976,38;32,54;0,23;311,58;;;;;8,240842114;;;;;;;;;;;;0;0;None;;ground_level
1214469;976,25;32,45;0,23;312,7;;;;;8,362946399;;;;;;;;;;;;0;0;None;;ground_level
1215479;976,32;32,51;0,23;312,1;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
1216492;976,4;32,57;0,23;311,41;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
1217502;976,27;32,48;0,23;312,53;;;;;8,305485559;;;;;;;;;;;;0;0;None;;ground_level
1218511;976,37;32,56;0,23;311,67;;;;;8,391676819;;;;;;;;;;;;0;0;None;;ground_level
1219521;976,41;32,59;0,23;311,33;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1220531;976,26;32,49;0,23;312,61;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1221544;976,26;32,5;0,23;312,61;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
1222555;976,33;32,55;0,23;312,01;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
1223564;976,22;32,48;0,23;312,96;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1224574;976,15;32,44;0,23;313,56;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1225583;976,23;32,5;0,23;312,87;;;;;8,240842114;;;;;;;;;;;;0;0;None;;ground_level
1226597;976,31;32,56;0,23;312,18;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1227607;976,21;32,5;0,23;313,04;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1228616;976,29;32,55;0,23;312,36;;;;;8,384494214;;;;;;;;;;;;0;0;None;;ground_level
1229626;976,39;32,62;0,23;311,5;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1230636;976,26;32,54;0,23;312,61;;;;;8,252813123;;;;;;;;;;;;0;0;None;;ground_level
1231648;976,32;32,59;0,23;312,1;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1232658;976,41;32,65;0,23;311,33;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1233668;976,27;32,56;0,23;312,53;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
1234678;976,33;32,61;0,23;312,01;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1235688;976,42;32,67;0,23;311,24;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1236701;976,27;32,58;0,23;312,53;;;;;8,276755139;;;;;;;;;;;;0;0;None;;ground_level
1237710;976,38;32,66;0,23;311,58;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
1238719;976,42;32,69;0,23;311,24;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
1239729;976,27;32,59;0,23;312,53;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1240739;976,34;32,65;0,23;311,93;;;;;8,250418921;;;;;;;;;;;;0;0;None;;ground_level
1241752;976,37;32,67;0,23;311,67;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
1242761;976,24;32,58;0,23;312,78;;;;;8,257601526;;;;;;;;;;;;0;0;None;;ground_level
1243771;976,15;32,54;0,23;313,56;;;;;8,240842114;;;;;;;;;;;;0;0;None;;ground_level
1244781;976,25;32,61;0,23;312,7;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1245790;976,25;32,62;0,23;312,7;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1246803;976,18;32,57;0,23;313,3;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1247813;976,27;32,63;0,23;312,53;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1248823;976,37;32,71;0,23;311,67;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
1249832;976,24;32,63;0,23;312,78;;;;;8,362946399;;;;;;;;;;;;0;0;None;;ground_level
1250842;976,3;32,68;0,23;312,27;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1251857;976,39;32,74;0,23;311,5;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1252867;976,25;32,65;0,23;312,7;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
1253878;976,32;32,7;0,23;312,1;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1254887;976,4;32,76;0,23;311,41;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
1255898;976,26;32,67;0,23;312,61;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
1256912;976,37;32,75;0,23;311,67;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1257922;976,41;32,78;0,23;311,33;;;;;8,362946399;;;;;;;;;;;;0;0;None;;ground_level
1258933;976,26;32,68;0,23;312,61;;;;;8,269572534;;;;;;;;;;;;0;0;None;;ground_level
1259943;976,31;32,74;0,23;312,18;;;;;8,391676819;;;;;;;;;;;;0;0;None;;ground_level
1260953;976,36;32,77;0,23;311,76;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1261967;976,2;32,66;0,23;313,13;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
1262977;976,13;32,62;0,23;313,73;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
1263988;976,22;32,69;0,23;312,96;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
1264998;976,27;32,72;0,23;312,53;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1266008;976,17;32,67;0,23;313,39;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
1267023;976,26;32,73;0,23;312,61;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1268033;976,35;32,8;0,23;311,84;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
1269045;976,23;32,72;0,23;312,87;;;;;8,166621863;;;;;;;;;;;;0;0;None;;ground_level
1270055;976,29;32,77;0,23;312,36;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1271066;976,38;32,83;0,23;311,58;;;;;8,123526233;;;;;;;;;;;;0;0;None;;ground_level
1272079;976,22;32,73;0,23;312,96;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1273089;976,29;32,78;0,23;312,36;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
1274100;976,39;32,84;0,23;311,5;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1275110;976,24;32,75;0,23;312,78;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1276121;976,34;32,83;0,23;311,93;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1277134;976,38;32,86;0,23;311,58;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1278145;976,24;32,77;0,23;312,78;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
1279154;976,26;32,79;0,23;312,61;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1280163;976,32;32,84;0,23;312,1;;;;;8,238447913;;;;;;;;;;;;0;0;None;;ground_level
1281173;976,2;32,76;0,23;313,13;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1282187;976,11;32,72;0,23;313,9;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
1283196;976,2;32,78;0,23;313,13;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1284218;976,32;32,86;0,23;312,1;;;;;8,200140686;;;;;;;;;;;;0;0;None;;ground_level
1285228;976,18;32,78;0,23;313,3;;;;;8,305485559;;;;;;;;;;;;0;0;None;;ground_level
1286237;976,25;32,83;0,23;312,7;;;;;8,391676819;;;;;;;;;;;;0;0;None;;ground_level
1287250;976,35;32,9;0,23;311,84;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1288260;976,21;32,81;0,23;313,04;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
1289270;976,28;32,86;0,23;312,44;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1290280;976,36;32,92;0,23;311,76;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
1291290;976,21;32,82;0,23;313,04;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
1292303;976,34;32,91;0,23;311,93;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
1293313;976,37;32,94;0,23;311,67;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
1294323;976,23;32,84;0,23;312,87;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1295332;976,34;32,92;0,23;311,93;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1296342;976,37;32,95;0,23;311,67;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
1297355;976,22;32,85;0,23;312,96;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
1298365;976,17;32,83;0,23;313,39;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1299374;976,25;32,88;0,22;312,7;;;;;8,410830432;;;;;;;;;;;;0;0;None;;ground_level
1300384;976,18;32,84;0,23;313,3;;;;;8,410830432;;;;;;;;;;;;0;0;None;;ground_level
1301393;976,12;32,81;0,23;313,81;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
1302406;976,22;32,87;0,22;312,96;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1303416;976,33;32,95;0,22;312,01;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
1304426;976,21;32,87;0,22;313,04;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1305435;976,28;32,92;0,22;312,44;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1306445;976,38;32,99;0,22;311,58;;;;;8,389282617;;;;;;;;;;;;0;0;None;;ground_level
1307458;976,26;32,9;0,22;312,61;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1308467;976,32;32,95;0,22;312,1;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1309477;976,4;33,01;0,22;311,41;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
1310487;976,24;32,91;0,22;312,78;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
1311498;976,34;32,99;0,22;311,93;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1312511;976,37;33,02;0,22;311,67;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1313520;976,24;32,93;0,22;312,78;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1314530;976,34;33;0,22;311,93;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1315539;976,38;33,03;0,22;311,58;;;;;8,264784131;;;;;;;;;;;;0;0;None;;ground_level
1316549;976,23;32,93;0,22;312,87;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1317562;976,19;32,92;0,22;313,21;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
1318572;976,26;32,97;0,22;312,61;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
1319582;976,18;32,92;0,22;313,3;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1320592;976,13;32,89;0,22;313,73;;;;;8,255207324;;;;;;;;;;;;0;0;None;;ground_level
1321602;976,22;32,96;0,22;312,96;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1322615;976,33;33,03;0,22;312,01;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
1323625;976,2;32,96;0,22;313,13;;;;;8,145074048;;;;;;;;;;;;0;0;None;;ground_level
1324635;976,28;33,01;0,22;312,44;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
1325644;976,36;33,07;0,22;311,76;;;;;8,377311609;;;;;;;;;;;;0;0;None;;ground_level
1326654;976,22;32,98;0,22;312,96;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1327667;976,29;33,03;0,22;312,36;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1328678;976,36;33,09;0,22;311,76;;;;;8,152256653;;;;;;;;;;;;0;0;None;;ground_level
1329688;976,23;33;0,22;312,87;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
1330698;976,34;33,08;0,22;311,93;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
1331709;976,36;33,11;0,22;311,76;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1332723;976,24;33,02;0,22;312,78;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1333733;976,35;33,1;0,22;311,84;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
1334743;976,38;33,12;0,22;311,58;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1335753;976,24;33,03;0,22;312,78;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1336762;976,17;32,99;0,22;313,39;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
1337776;976,24;33,05;0,22;312,78;;;;;8,214505896;;;;;;;;;;;;0;0;None;;ground_level
1338785;976,21;33,03;0,22;313,04;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
1339795;976,13;32,99;0,22;313,73;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1340804;976,22;33,05;0,22;312,96;;;;;8,365340601;;;;;;;;;;;;0;0;None;;ground_level
1341814;976,34;33,13;0,22;311,93;;;;;8,453926062;;;;;;;;;;;;0;0;None;;ground_level
1342829;976,22;33,05;0,22;312,96;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
1343838;976,29;33,1;0,22;312,36;;;;;8,224082703;;;;;;;;;;;;0;0;None;;ground_level
1344848;976,37;33,16;0,22;311,67;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1345858;976,21;33,06;0,22;313,04;;;;;8,429984045;;;;;;;;;;;;0;0;None;;ground_level
1346868;976,27;33,11;0,22;312,53;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
1347882;976,36;33,18;0,22;311,76;;;;;8,427589844;;;;;;;;;;;;0;0;None;;ground_level
1348892;976,23;33,08;0,22;312,87;;;;;8,271966736;;;;;;;;;;;;0;0;None;;ground_level
1349903;976,34;33,16;0,22;311,93;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1350912;976,38;33,19;0,22;311,58;;;;;8,271966736;;;;;;;;;;;;0;0;None;;ground_level
1351923;976,24;33,1;0,22;312,78;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1352936;976,3;33,15;0,22;312,27;;;;;8,425195642;;;;;;;;;;;;0;0;None;;ground_level
1353947;976,34;33,18;0,22;311,93;;;;;8,403647827;;;;;;;;;;;;0;0;None;;ground_level
1354957;976,22;33,09;0,22;312,96;;;;;8,233659509;;;;;;;;;;;;0;0;None;;ground_level
1355968;976,13;33,05;0,22;313,73;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1356977;976,22;33,11;0,22;312,96;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1357992;976,27;33,15;0,22;312,53;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
1359002;976,17;33,09;0,22;313,39;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
1360012;976,25;33,15;0,22;312,7;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1361023;976,35;33,21;0,22;311,84;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1362033;976,21;33,13;0,22;313,04;;;;;8,262389929;;;;;;;;;;;;0;0;None;;ground_level
1363043;976,28;33,18;0,22;312,44;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1364054;976,36;33,24;0,22;311,76;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1365069;976,23;33,15;0,22;312,87;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1366080;976,33;33,23;0,22;312,01;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
1367091;976,37;33,25;0,22;311,67;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
1368101;976,23;33,16;0,22;312,87;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1369112;976,34;33,24;0,22;311,93;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
1370126;976,37;33,27;0,22;311,67;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
1371137;976,24;33,18;0,22;312,78;;;;;8,374917407;;;;;;;;;;;;0;0;None;;ground_level
1372148;976,2;33,16;0,22;313,13;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
1373159;976,27;33,21;0,22;312,53;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
1374169;976,21;33,17;0,22;313,04;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
1375183;976,14;33,13;0,22;313,64;;;;;8,389282617;;;;;;;;;;;;0;0;None;;ground_level
1376193;976,23;33,2;0,22;312,87;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
1377203;976,33;33,27;0,22;312,01;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1378214;976,22;33,2;0,22;312,96;;;;;8,200140686;;;;;;;;;;;;0;0;None;;ground_level
1379224;976,29;33,25;0,22;312,36;;;;;8,264784131;;;;;;;;;;;;0;0;None;;ground_level
1380242;976,37;33,31;0,22;311,67;;;;;8,40843623;;;;;;;;;;;;0;0;None;;ground_level
1381253;976,23;33,22;0,22;312,87;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
1382262;976,3;33,27;0,22;312,27;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1383273;976,38;33,33;0,22;311,58;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1384284;976,23;33,23;0,22;312,87;;;;;8,365340601;;;;;;;;;;;;0;0;None;;ground_level
1385297;976,34;33,31;0,22;311,93;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1386308;976,39;33,34;0,22;311,5;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
1387318;976,25;33,25;0,22;312,7;;;;;8,140285645;;;;;;;;;;;;0;0;None;;ground_level
1388328;976,27;33,27;0,22;312,53;;;;;8,403647827;;;;;;;;;;;;0;0;None;;ground_level
1389338;976,33;33,32;0,22;312,01;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1390351;976,21;33,24;0,22;313,04;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1391361;976,14;33,2;0,22;313,64;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1392372;976,23;33,27;0,22;312,87;;;;;8,145074048;;;;;;;;;;;;0;0;None;;ground_level
1393383;976,32;33,33;0,22;312,1;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
1394392;976,21;33,25;0,22;313,04;;;;;8,305485559;;;;;;;;;;;;0;0;None;;ground_level
1395406;976,28;33,31;0,22;312,44;;;;;8,42280144;;;;;;;;;;;;0;0;None;;ground_level
1396416;976,37;33,37;0,22;311,67;;;;;8,276755139;;;;;;;;;;;;0;0;None;;ground_level
1397426;976,24;33,29;0,22;312,78;;;;;8,429984045;;;;;;;;;;;;0;0;None;;ground_level
1398435;976,3;33,34;0,22;312,27;;;;;8,243236316;;;;;;;;;;;;0;0;None;;ground_level
1399445;976,37;33,39;0,22;311,67;;;;;8,149862451;;;;;;;;;;;;0;0;None;;ground_level
1400459;976,25;33,31;0,22;312,7;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
1401470;976,35;33,38;0,22;311,84;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1402482;976,38;33,41;0,22;311,58;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
1403496;976,26;33,32;0,22;312,61;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
1404507;976,37;33,4;0,22;311,67;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1405517;976,41;33,43;0,22;311,33;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1406527;976,27;33,33;0,22;312,53;;;;;8,178592871;;;;;;;;;;;;0;0;None;;ground_level
1407542;976,17;33,28;0,22;313,39;;;;;8,238447913;;;;;;;;;;;;0;0;None;;ground_level
1408552;976,25;33,34;0,22;312,7;;;;;8,362946399;;;;;;;;;;;;0;0;None;;ground_level
1409562;976,24;33,33;0,22;312,78;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1410572;976,15;33,28;0,22;313,56;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
1411583;976,23;33,35;0,22;312,87;;;;;8,391676819;;;;;;;;;;;;0;0;None;;ground_level
1412598;976,35;33,42;0,22;311,84;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1413608;976,22;33,34;0,22;312,96;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1414618;976,29;33,4;0,22;312,36;;;;;8,125920435;;;;;;;;;;;;0;0;None;;ground_level
1415627;976,37;33,46;0,22;311,67;;;;;8,243236316;;;;;;;;;;;;0;0;None;;ground_level
1416637;976,23;33,37;0,22;312,87;;;;;8,128314636;;;;;;;;;;;;0;0;None;;ground_level
1417651;976,28;33,42;0,22;312,44;;;;;8,171410266;;;;;;;;;;;;0;0;None;;ground_level
1418662;976,37;33,48;0,22;311,67;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
1419673;976,24;33,38;0,22;312,78;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
1420683;976,33;33,46;0,22;312,01;;;;;8,228871106;;;;;;;;;;;;0;0;None;;ground_level
1421694;976,37;33,49;0,22;311,67;;;;;8,250418921;;;;;;;;;;;;0;0;None;;ground_level
1422708;976,23;33,39;0,22;312,87;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1423718;976,25;33,4;0,22;312,7;;;;;8,264784131;;;;;;;;;;;;0;0;None;;ground_level
1424728;976,31;33,45;0,22;312,18;;;;;8,257601526;;;;;;;;;;;;0;0;None;;ground_level
1425738;976,21;33,38;0,22;313,04;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1426748;976,15;33,34;0,22;313,56;;;;;8,267178333;;;;;;;;;;;;0;0;None;;ground_level
1427761;976,24;33,41;0,22;312,78;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
1428771;976,35;33,48;0,22;311,84;;;;;8,446743457;;;;;;;;;;;;0;0;None;;ground_level
1429780;976,23;33,41;0,22;312,87;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1430790;976,29;33,46;0,22;312,36;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1431800;976,35;33,5;0,22;311,84;;;;;8,240842114;;;;;;;;;;;;0;0;None;;ground_level
1432814;976,22;33,43;0,22;312,96;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1433824;976,28;33,48;0,22;312,44;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
1434834;976,37;33,53;0,22;311,67;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1435843;976,24;33,45;0,22;312,78;;;;;8,250418921;;;;;;;;;;;;0;0;None;;ground_level
1436853;976,33;33,52;0,22;312,01;;;;;8,365340601;;;;;;;;;;;;0;0;None;;ground_level
1437866;976,37;33,55;0,22;311,67;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1438876;976,23;33,46;0,22;312,87;;;;;8,403647827;;;;;;;;;;;;0;0;None;;ground_level
1439886;976,34;33,54;0,22;311,93;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
1440897;976,38;33,57;0,22;311,58;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
1441907;976,23;33,46;0,22;312,87;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
1442921;976,14;33,41;0,22;313,64;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1443931;976,22;33,48;0,22;312,96;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1444941;976,22;33,48;0,22;312,96;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
