Timestamp;Pressure (hPa);Temperature (°C);Humidity (%);Bme280 Altitude (m);Speed (m/s);Relative Vertical Acceleration (m/s^2);Absolute Acceleration X (m/s^2);Absolute Acceleration Y (m/s^2);Absolute Acceleration Z (m/s^2);Rate of Rotation X (°/s);Rate of Rotation Y (°/s);Rate of Rotation Z (°/s);Rotation X (°);Rotation Y (°);Motor Rotation (°);Luminance at 0° (lux);Luminance at 120° (lux);Luminance at 240° (lux);Calculated Light Angle (°);Solar Panel Voltage (V);Gps Lat (°);Gps Lon (°);Gps Altitude (m);Errors;Status
15152;955,26;21,73;0,28;494,38;2,77;0,006;2,1356278808593747;5,645527514648437;-9,45470235595703;39,778625954198475;1,5648854961832062;0,5267175572519084;30,22;-10,98;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
15653;955,18;21,69;0,28;495,08;1,4;-0,003;2,185906115722656;6,1818286865234375;-8,738836059570312;36,89312977099237;2,4732824427480917;3,8931297709923665;34,46;-11,54;0;3,3333;0,0;0,0;None;0,607;None;None;None;7;descending
16154;955,24;21,73;0,28;494,56;-1,04;-0,005;2,0733786376953125;6,026205578613281;-9,557653027343749;49,282442748091604;-14,358778625954198;-3,4198473282442747;31,64;-10,4;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
16655;955,28;21,76;0,27;494,21;-0,7;0,001;2,6862942626953124;5,5090580200195305;-9,085995300292968;48,38167938931298;17,702290076335878;6,122137404580153;30,18;-14,19;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
17155;955,28;21,76;0,27;494,21;0,0;0,001;2,233790148925781;5,746083984375;-9,713276135253906;44,63358778625954;15,511450381679388;2,351145038167939;29,96;-11,2;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
17656;955,31;21,78;0,27;493,95;-0,52;-0,001;2,2026655273437497;6,102820031738281;-10,081983190917969;36,83206106870229;-1,5801526717557253;4,0;30,6;-10,59;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
18157;955,15;21,67;0,27;495,34;2,77;0,007;2,5809493896484375;5,6766521362304685;-8,202534887695313;52,82442748091603;17,19083969465649;4,137404580152672;33,43;-14,51;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
18658;955,2;21,71;0,26;494,91;-0,86;-0,007;3,23696064453125;3,414131567382812;-9,588777648925781;51,0763358778626;-0,9923664122137404;22,47328244274809;18,64;-17,64;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
19159;955,26;21,75;0,26;494,38;-1,06;-0,0;2,3367408203125;4,8889597900390624;-8,295908752441406;35,80916030534351;10,0;-4,458015267175573;29,56;-13,64;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
19661;955,3;21,78;0,26;494,03;-0,7;0,001;2,291250988769531;5,91846650390625;-8,724470849609375;46,98473282442748;-1,015267175572519;3,1297709923664123;33,27;-12,26;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
20162;955,3;21,78;0,26;494,03;0,0;0,001;2,080561242675781;5,475539196777343;-9,344569079589844;40,76335877862596;1,9312977099236641;0,030534351145038167;29,77;-10,87;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
20663;955,31;21,77;0,26;493,95;-0,16;-0,0;2,250549560546875;5,832275244140624;-9,514557397460937;35,83969465648855;0,916030534351145;3,854961832061069;30,82;-11,4;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
21164;955,14;21,66;0,25;495,43;2,95;0,006;2,020706201171875;5,805939025878906;-8,839392529296875;39,274809160305345;10,977099236641221;-1,0916030534351144;32,63;-10,82;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
21665;955,21;21,72;0,25;494,82;-1,22;-0,008;2,1930887207031247;5,693411547851563;-9,141061938476563;13,870229007633588;3,763358778625954;-5,778625954198473;31,2;-11,51;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
22166;955,27;21,75;0,25;494,3;-1,04;0,0;2,221819140625;6,189011291503906;-9,14824454345703;40,038167938931295;-0,48854961832061067;0,4961832061068702;33,32;-11,37;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
22667;955,27;21,75;0,25;494,3;0,0;0,002;2,1691467041015624;6,054935998535156;-9,100360510253905;38,25954198473283;0,3435114503816794;0,6564885496183206;32,91;-11,22;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
23168;955,31;21,78;0,25;493,95;-0,7;-0,001;2,2098481323242187;6,114791040039062;-9,143456140136719;40,18320610687023;1,3511450381679388;0,8244274809160306;33,03;-11,36;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
23669;955,14;21,66;0,25;495,43;2,95;0,007;2,157175695800781;6,050147595214844;-8,997409838867187;40,29007633587786;1,0305343511450382;1,9770992366412214;33,18;-11,25;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
24170;954,99;21,56;0,25;496,74;2,61;-0,001;2,039859814453125;6,028599780273437;-9,09796630859375;40,70992366412214;-0,21374045801526717;1,8015267175572518;32,89;-10,59;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
24672;955,11;21,64;0,25;495,69;-2,09;-0,009;2,2768857788085937;6,227318518066406;-9,093177905273437;40,30534351145038;0,6412213740458015;0,7786259541984732;33,6;-11,67;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
25173;955,19;21,7;0,25;494,99;-1,4;0,001;2,1308394775390624;6,0716954101562495;-9,1554271484375;40,32824427480916;0,6564885496183206;0,6793893129770993;32,86;-10,98;0;3,3333;0,0;0,0;None;0,603;None;None;None;7;descending
25674;955,19;21,7;0,25;494,99;0,0;0,003;2,0829554443359375;6,157886669921875;-9,100360510253905;40,10687022900763;0,7862595419847328;0,6641221374045801;33,41;-10,73;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
26175;955,25;21,73;0,25;494,47;-1,04;-0,002;2,0877438476562498;6,141127258300781;-9,114725720214842;40,13740458015267;0,5877862595419847;0,8244274809160306;33,29;-10,76;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
26676;955,08;21,61;0,25;495,95;2,95;0,008;2,01112939453125;6,133944653320312;-9,045293872070312;40,458015267175576;0,6412213740458015;1,2061068702290076;33,5;-10,43;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
27177;954,97;21,54;0,25;496,92;1,94;-0,002;2,243366955566406;6,387730029296875;-9,22485899658203;43,0763358778626;-5,633587786259542;-0,183206106870229;33,93;-11,31;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
27678;955,08;21,61;0,25;495,95;-1,94;-0,008;2,109291662597656;6,229712719726562;-9,744400756835937;38,58015267175573;-3,122137404580153;-1,717557251908397;32,0;-10,34;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
28179;955,17;21,66;0,25;495,17;-1,56;0,001;2,1739351074218747;5,717353564453124;-9,085995300292968;43,10687022900763;-1,1603053435114503;5,7251908396946565;31,47;-11,45;0;3,3333;0,0;0,0;None;0,605;None;None;None;7;descending
28680;955,17;21,66;0,25;495,17;0,0;0,003;2,1356278808593747;6,179434484863281;-9,344569079589844;40,534351145038165;-2,8931297709923665;0,648854961832061;32,81;-10,79;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
29181;955,23;21,7;0,25;494,64;-1,06;-0,002;2,0781670410156248;5,97592734375;-9,095572106933593;40,69465648854962;1,8854961832061068;3,8702290076335877;32,64;-10,81;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
29682;955,09;21,59;0,25;495,87;2,46;0,007;2,070984436035156;6,0333881835937495;-8,99501563720703;41,587786259541986;-1,6946564885496183;1,2595419847328244;33,17;-10,82;0;3,3333;0,0;0,0;None;0,604;None;None;None;7;descending
30183;955,16;21,63;0,25;495,26;-1,22;-0,007;2,080561242675781;6,1267620483398435;-9,260772021484375;40,41984732824427;0,16030534351145037;0,8854961832061069;32,84;-10,61;0;3,3333;0,0;0,0;None;0,0;None;None;None;7;descending
